year,entity1,entity2,co_mention_count,tone_sum,co_mention_tone_avg,org_flag,person_flag
2021,Mazi Nnamdi Kanu,Chevron,0,0.0,0.0,1,1
2021,Isaac Adewole,Exxon,0,0.0,0.0,1,1
2021,Shell,Gernot Rohr,0,0.0,0.0,1,1
2021,Exxon,Akinwunmi Ambode,0,0.0,0.0,1,1
2021,National Universities Commission,Chevron,0,0.0,0.0,1,0
2021,Shell,Nsima Ekere,0,0.0,0.0,1,1
2021,Shell,Osita Okechukwu,0,0.0,0.0,1,1
2021,Superintendent Of Police,Chevron,0,0.0,0.0,1,0
2021,Exxon,Alex Ekwueme,0,0.0,0.0,1,1
2021,Lafarge,Chevron,0,0.0,0.0,1,0
2021,Lafarge,Exxon,0,0.0,0.0,1,0
2021,Peter Odili,Exxon,0,0.0,0.0,1,1
2021,Nigel Farage,Chevron,0,0.0,0.0,1,1
2021,Nigel Farage,Exxon,0,0.0,0.0,1,1
2021,Jimoh Ibrahim,Chevron,0,0.0,0.0,1,1
2021,Jimoh Ibrahim,Exxon,0,0.0,0.0,1,1
2021,Tukur Buratai,Exxon,0,0.0,0.0,1,1
2021,Shell,College Of Education,0,0.0,0.0,1,0
2021,Shell,Olu Falae,0,0.0,0.0,1,1
2021,Mahmood Yakubu,Chevron,0,0.0,0.0,1,1
2021,Skye Bank,Exxon,0,0.0,0.0,1,0
2021,Fidelity Bank,Exxon,0,0.0,0.0,1,0
2021,Shell,Peter Obi,0,0.0,0.0,1,1
2021,United Bank,Chevron,0,0.0,0.0,1,0
2021,Nigeria Football Federation,Exxon,0,0.0,0.0,1,0
2021,Shell,Alliance For Democracy,0,0.0,0.0,1,0
2021,Shell,Godsday Orubebe,0,0.0,0.0,1,1
2021,Exxon,Emmanuel Uduaghan,0,0.0,0.0,1,1
2021,Ministry Of Agriculture,Chevron,0,0.0,0.0,1,0
2021,Exxon,Emirates,0,0.0,0.0,1,0
2021,Theresa May,Chevron,0,0.0,0.0,1,1
2021,Osita Okechukwu,Exxon,0,0.0,0.0,1,1
2021,Geoffrey Onyeama,Chevron,0,0.0,0.0,1,1
2021,Laolu Akande,Chevron,0,0.0,0.0,1,1
2021,John Oyegun,Chevron,0,0.0,0.0,1,1
2021,Pope Francis,Chevron,0,0.0,0.0,1,1
2021,National Security,Chevron,0,0.0,0.0,1,0
2021,National Security,Exxon,0,0.0,0.0,1,0
2021,Nigerian Electricity Regulatory Commission,Chevron,0,0.0,0.0,1,0
2021,Nigerian Electricity Regulatory Commission,Exxon,0,0.0,0.0,1,0
2021,David Mark,Chevron,0,0.0,0.0,1,1
2021,Exxon,David Mark,0,0.0,0.0,1,1
2021,Shell,David Mark,0,0.0,0.0,1,1
2021,National Judicial Council,Exxon,0,0.0,0.0,1,0
2021,Ibikunle Amosun,Exxon,0,0.0,0.0,1,1
2021,Exxon,Ayodele Fayose,0,0.0,0.0,1,1
2021,John Oyegun,Exxon,0,0.0,0.0,1,1
2021,Exxon,Eric Omare,0,0.0,0.0,1,1
2021,Nigeria Professional Football League,Chevron,0,0.0,0.0,1,0
2021,Skye Bank,Chevron,0,0.0,0.0,1,0
2021,First Bank,Chevron,0,0.0,0.0,1,0
2021,National Caretaker Committee,Chevron,0,0.0,0.0,1,0
2021,Garba Shehu,Chevron,0,0.0,0.0,1,1
2021,Shell,Nigel Farage,0,0.0,0.0,1,1
2021,Julius Berger,Exxon,0,0.0,0.0,1,1
2021,Rochas Okorocha,Exxon,0,0.0,0.0,1,1
2021,Wilson Uwujaren,Exxon,0,0.0,0.0,1,1
2021,Exxon,Chibuike Amaechi,0,0.0,0.0,1,1
2021,Chevron,Bala Mohammed,0,0.0,0.0,1,1
2021,Maritime University,Exxon,0,0.0,0.0,1,0
2021,Shell,Adama Barrow,0,0.0,0.0,1,1
2021,Yahya Jammeh,Shell,0,0.0,0.0,1,1
2021,Security Service,Exxon,0,0.0,0.0,1,0
2021,Task Force,Exxon,0,0.0,0.0,1,0
2021,Henry Seriake Dickson,Exxon,0,0.0,0.0,1,1
2021,Nigeria Football Federation,Chevron,0,0.0,0.0,1,0
2021,Stephen Keshi,Shell,0,0.0,0.0,1,1
2021,Shell,Jimoh Ibrahim,0,0.0,0.0,1,1
2021,Paul Boroh,Exxon,0,0.0,0.0,1,1
2021,Wole Soyinka,Chevron,0,0.0,0.0,1,1
2021,Emirates,Chevron,0,0.0,0.0,1,0
2021,Chibuike Rotimi Amaechi,Chevron,0,0.0,0.0,1,1
2021,Shell,Chibuike Rotimi Amaechi,0,0.0,0.0,1,1
2021,Shell,Olisa Metuh,0,0.0,0.0,1,1
2021,Chevron,Channels Television,0,0.0,0.0,1,0
2021,Mohammadu Buhari,Chevron,0,0.0,0.0,1,1
2021,Kashim Shettima,Chevron,0,0.0,0.0,1,1
2021,Shell,Kashim Shettima,0,0.0,0.0,1,1
2021,Chibuike Amaechi,Chevron,0,0.0,0.0,1,1
2021,Peter Odili,Chevron,0,0.0,0.0,1,1
2021,National Working Committee,Chevron,0,0.0,0.0,1,0
2021,Nigerian Air Force,Chevron,0,0.0,0.0,1,0
2021,Lafiya Dole,Chevron,0,0.0,0.0,1,1
2021,Chevron,Ali Modu Sheriff,0,0.0,0.0,1,1
2021,Chevron,Ahmed Makarfi,0,0.0,0.0,1,1
2021,Exxon,Edwin Clark,0,0.0,0.0,1,1
2021,Exxon,Department Of State Services,0,0.0,0.0,1,0
2021,Seriake Dickson,Exxon,0,0.0,0.0,1,1
2021,Sani Usman,Exxon,0,0.0,0.0,1,1
2021,Oluwaseun Osewa,Exxon,0,0.0,0.0,1,1
2021,Umaru Musa Yaradua,Exxon,0,0.0,0.0,1,1
2021,Shell,Caretaker Committee,0,0.0,0.0,1,0
2021,Shell,Ahmed Makarfi,0,0.0,0.0,1,1
2021,Shell,John Oyegun,0,0.0,0.0,1,1
2021,Shell,Champions League,0,0.0,0.0,1,0
2021,Shell,Dayo Adeyeye,0,0.0,0.0,1,1
2021,Skye Bank,Shell,0,0.0,0.0,1,0
2021,Femi Falana,Chevron,0,0.0,0.0,1,1
2021,Olusegun Mimiko,Exxon,0,0.0,0.0,1,1
2021,Exxon,Adama Barrow,0,0.0,0.0,1,1
2021,Femi Adesina,Exxon,0,0.0,0.0,1,1
2021,Kashim Shettima,Exxon,0,0.0,0.0,1,1
2021,Samsung,Exxon,0,0.0,0.0,1,0
2021,Exxon,Boeing,0,0.0,0.0,1,0
2021,Theresa May,Shell,0,0.0,0.0,1,1
2021,Theresa May,Exxon,0,0.0,0.0,1,1
2021,Sambo Dasuki,Exxon,0,0.0,0.0,1,1
2021,Muhammad Buhari,Chevron,0,0.0,0.0,1,1
2021,Superintendent Of Police,Shell,0,0.0,0.0,1,0
2021,Exxon,Bukola Saraki,0,0.0,0.0,1,1
2021,Exxon,Dino Melaye,0,0.0,0.0,1,1
2021,Ibrahim Idris,Chevron,0,0.0,0.0,1,1
2021,Ibrahim Idris,Exxon,0,0.0,0.0,1,1
2021,Yakubu Dogara,Exxon,0,0.0,0.0,1,1
2021,Tukur Buratai,Chevron,0,0.0,0.0,1,1
2021,Shell,Labour Party,0,0.0,0.0,1,0
2021,Toyota,Chevron,0,0.0,0.0,1,0
2021,Samsung,Chevron,0,0.0,0.0,1,0
2021,Chevron,Angela Merkel,0,0.0,0.0,1,1
2021,Las Vegas,Chevron,0,0.0,0.0,1,1
2021,Xinhua,Chevron,0,0.0,0.0,1,0
2021,Department Of State Security,Chevron,0,0.0,0.0,1,0
2021,Ebere Amaraizu,Chevron,0,0.0,0.0,1,1
2021,Shell,Ebere Amaraizu,0,0.0,0.0,1,1
2021,Shell,Musiliu Obanikoro,0,0.0,0.0,1,1
2021,Shell,Isaac Adewole,0,0.0,0.0,1,1
2021,Yakubu Dogara,Shell,0,0.0,0.0,1,1
2021,Shell,Abdulmumin Jibrin,0,0.0,0.0,1,1
2021,Shell,Pope Francis,0,0.0,0.0,1,1
2021,Shell,John Odigie-Oyegun,0,0.0,0.0,1,1
2021,Shell,Audu Ogbeh,0,0.0,0.0,1,1
2021,Shell,Ibrahim Idris,0,0.0,0.0,1,1
2021,Progressive Congress,Chevron,0,0.0,0.0,1,0
2021,Human Rights Watch,Chevron,0,0.0,0.0,1,0
2021,Security Service,Chevron,0,0.0,0.0,1,0
2021,Divisional Police,Chevron,0,0.0,0.0,1,0
2021,Shell,Electoral Commission,0,0.0,0.0,1,0
2021,Electoral Commission,Chevron,0,0.0,0.0,1,0
2021,Sambo Dasuki,Chevron,0,0.0,0.0,1,1
2021,Shell,Reuben Abati,0,0.0,0.0,1,1
2021,Reuben Abati,Chevron,0,0.0,0.0,1,1
2021,Shell,Ike Ekweremadu,0,0.0,0.0,1,1
2021,Ike Ekweremadu,Chevron,0,0.0,0.0,1,1
2021,Government Ekpemupolo,Exxon,0,0.0,0.0,1,1
2021,Sani Usman,Chevron,0,0.0,0.0,1,1
2021,Exxon,Emmanuel Ibe Kachikwu,0,0.0,0.0,1,1
2021,Chevron,Amnesty Office,0,0.0,0.0,1,0
2021,Shell,Donald Duke,0,0.0,0.0,1,1
2021,Maritime University,Chevron,0,0.0,0.0,1,0
2021,Henry Seriake Dickson,Chevron,0,0.0,0.0,1,1
2021,Umaru Musa Yaradua,Chevron,0,0.0,0.0,1,1
2021,Exxon,American Petroleum,0,0.0,0.0,1,0
2021,Information Administration,Exxon,0,0.0,0.0,1,0
2021,Shell,American Petroleum,0,0.0,0.0,1,0
2021,Shell,Information Administration,0,0.0,0.0,1,0
2021,Chevron,American Petroleum,0,0.0,0.0,1,0
2021,Information Administration,Chevron,0,0.0,0.0,1,0
2021,Chevron,Ayodele Fayose,0,0.0,0.0,1,1
2021,National Executive Council,Chevron,0,0.0,0.0,1,0
2021,James Ibori,Chevron,0,0.0,0.0,1,1
2021,Task Force,Chevron,0,0.0,0.0,1,0
2021,Security Council,Chevron,0,0.0,0.0,1,0
2021,Dino Melaye,Chevron,0,0.0,0.0,1,1
2021,Chevron,Abdulmumin Jibrin,0,0.0,0.0,1,1
2021,Yakubu Dogara,Chevron,0,0.0,0.0,1,1
2021,Olisa Metuh,Chevron,0,0.0,0.0,1,1
2021,Shell,Paul Boroh,0,0.0,0.0,1,1
2021,Paul Boroh,Chevron,0,0.0,0.0,1,1
2021,Confederation Cup,Chevron,0,0.0,0.0,1,0
2021,Chevron,Champions League,0,0.0,0.0,1,0
2021,Shell,Emmanuel Ibe Kachikwu,0,0.0,0.0,1,1
2021,Emmanuel Ibe Kachikwu,Chevron,0,0.0,0.0,1,1
2021,Eric Omare,Chevron,0,0.0,0.0,1,1
2021,Shell,Oluwaseun Osewa,0,0.0,0.0,1,1
2021,Kemi Adeosun,Exxon,0,0.0,0.0,1,1
2021,Justice Okon Abang,Chevron,0,0.0,0.0,1,1
2021,Chevron,Babachir Lawal,0,0.0,0.0,1,1
2021,Seriake Dickson,Chevron,0,0.0,0.0,1,1
2021,Orji Uzor Kalu,Chevron,0,0.0,0.0,1,1
2021,Chevron,Alexis Akwagyiram,0,0.0,0.0,1,1
2021,Oluwaseun Osewa,Chevron,0,0.0,0.0,1,1
2021,People Democratic Party,Chevron,0,0.0,0.0,1,0
2021,Osita Okechukwu,Chevron,0,0.0,0.0,1,1
2021,Governor Forum,Chevron,0,0.0,0.0,1,0
2021,Investigation Department,Chevron,0,0.0,0.0,1,0
2021,Ohaneze Ndigbo,Chevron,0,0.0,0.0,1,1
2021,Dan Orbih,Chevron,0,0.0,0.0,1,1
2021,Chevron,Alex Ekwueme,0,0.0,0.0,1,1
2021,Dapo Abiodun,Chevron,0,0.0,0.0,1,1
2021,Uche Nwosu,Shell,0,0.0,0.0,1,1
2021,Uche Nwosu,Chevron,0,0.0,0.0,1,1
2021,Exxon,Attahiru Jega,0,0.0,0.0,1,1
2021,College Of Education,Chevron,0,0.0,0.0,1,0
2021,National Judicial Council,Chevron,0,0.0,0.0,1,0
2021,Olu Falae,Exxon,0,0.0,0.0,1,1
2021,Chevron,Bisi Akande,0,0.0,0.0,1,1
2021,Godsday Orubebe,Chevron,0,0.0,0.0,1,1
2021,Godsday Orubebe,Exxon,0,0.0,0.0,1,1
2021,Exxon,Code Of Conduct Bureau,0,0.0,0.0,1,0
2021,Investigation Department,Exxon,0,0.0,0.0,1,0
2021,Jacob Zuma,Exxon,0,0.0,0.0,1,1
2021,Fidelis Anosike,Exxon,0,0.0,0.0,1,1
2021,Shell,Ohaneze Ndigbo,0,0.0,0.0,1,1
2021,Ohaneze Ndigbo,Exxon,0,0.0,0.0,1,1
2021,Ethiopian Airlines,Chevron,0,0.0,0.0,1,0
2021,Chevron,Attahiru Jega,0,0.0,0.0,1,1
2021,Chevron,Catholic Church,0,0.0,0.0,1,0
2021,Guinness,Exxon,0,0.0,0.0,1,0
2021,University Of Calabar,Chevron,0,0.0,0.0,1,0
2021,Shell,Fidelis Anosike,0,0.0,0.0,1,1
2021,Fidelis Anosike,Chevron,0,0.0,0.0,1,1
2021,People Democratic Party,Chevron,0,0.0,0.0,1,0
2021,Willie Obiano,Chevron,0,0.0,0.0,1,1
2021,Shell,Ifeanyi Ubah,0,0.0,0.0,1,1
2021,Exxon,Emmanuel Uduaghan,0,0.0,0.0,1,1
2021,Government Ekpemupolo,Exxon,0,0.0,0.0,1,1
2021,Paul Boroh,Exxon,0,0.0,0.0,1,1
2021,Tukur Buratai,Chevron,0,0.0,0.0,1,1
2021,Yahya Jammeh,Exxon,0,0.0,0.0,1,1
2021,Chevron,Asinim Butswat,0,0.0,0.0,1,1
2021,Ministry Of Agriculture,Exxon,0,0.0,0.0,1,0
2021,National Coordinator,Exxon,0,0.0,0.0,1,0
2021,Ohaneze Ndigbo,Exxon,0,0.0,0.0,1,1
2021,Exxon,Dakuku Peterside,0,0.0,0.0,1,1
2021,Theresa May,Chevron,0,0.0,0.0,1,1
2021,Maritime University,Chevron,0,0.0,0.0,1,0
2021,Maritime University,Exxon,0,0.0,0.0,1,0
2021,Mohammadu Buhari,Chevron,0,0.0,0.0,1,1
2021,Chevron,Abdulsalami Abubakar,0,0.0,0.0,1,1
2021,Chevron,Aminu Tambuwal,0,0.0,0.0,1,1
2021,Chevron,Babachir Lawal,0,0.0,0.0,1,1
2021,Chevron,Channels Television,0,0.0,0.0,1,0
2021,University Of Calabar,Chevron,0,0.0,0.0,1,0
2021,Ogba Egbema Ndoni,Chevron,0,0.0,0.0,1,1
2021,Chevron,Abdulmumin Jibrin,0,0.0,0.0,1,1
2021,Exxon,David Mark,0,0.0,0.0,1,1
2021,Lafarge,Exxon,0,0.0,0.0,1,0
2021,Magnus Abe,Chevron,0,0.0,0.0,1,1
2021,Olu Falae,Exxon,0,0.0,0.0,1,1
2021,Patience Jonathan,Exxon,0,0.0,0.0,1,1
2021,Las Vegas,Chevron,0,0.0,0.0,1,1
2021,Fire Service,Exxon,0,0.0,0.0,1,0
2021,Fidelity Bank,Exxon,0,0.0,0.0,1,0
2021,Exxon,Ethiopian Airlines,0,0.0,0.0,1,0
2021,Exxon,Confederation Cup,0,0.0,0.0,1,0
2021,Nigeria Football Federation,Exxon,0,0.0,0.0,1,0
2021,Ministry Of Power,Exxon,0,0.0,0.0,1,0
2021,Shell,Confederation Cup,0,0.0,0.0,1,0
2021,National Security,Exxon,0,0.0,0.0,1,0
2021,Stephen Keshi,Exxon,0,0.0,0.0,1,1
2021,Security Service,Exxon,0,0.0,0.0,1,0
2021,Umaru Musa Yaradua,Exxon,0,0.0,0.0,1,1
2021,Exxon,Ahmed Makarfi,0,0.0,0.0,1,1
2021,Shell,Donald Duke,0,0.0,0.0,1,1
2021,National Conference,Exxon,0,0.0,0.0,1,0
2021,Exxon,Ahmadu Bello,0,0.0,0.0,1,1
2021,Exxon,Edwin Clark,0,0.0,0.0,1,1
2021,Laolu Akande,Exxon,0,0.0,0.0,1,1
2021,Exxon,Audu Ogbeh,0,0.0,0.0,1,1
2021,Ibrahim Idris,Exxon,0,0.0,0.0,1,1
2021,Exxon,Chibuike Amaechi,0,0.0,0.0,1,1
2021,Shell,Justice Abang,0,0.0,0.0,1,1
2021,Shell,Gernot Rohr,0,0.0,0.0,1,1
2021,Exxon,Champions League,0,0.0,0.0,1,0
2021,Shell,Peter Obi,0,0.0,0.0,1,1
2021,Eric Omare,Chevron,0,0.0,0.0,1,1
2021,Exxon,Eric Omare,0,0.0,0.0,1,1
2021,Shell,Olu Falae,0,0.0,0.0,1,1
2021,Exxon,Ali Modu Sheriff,0,0.0,0.0,1,1
2021,Chevron,Caretaker Committee,0,0.0,0.0,1,0
2021,Garba Shehu,Chevron,0,0.0,0.0,1,1
2021,Sani Usman,Chevron,0,0.0,0.0,1,1
2021,Kashim Shettima,Exxon,0,0.0,0.0,1,1
2021,Shell,Orji Uzor Kalu,0,0.0,0.0,1,1
2021,Orji Uzor Kalu,Chevron,0,0.0,0.0,1,1
2021,University Of Technology,Exxon,0,0.0,0.0,1,0
2021,Orji Uzor Kalu,Exxon,0,0.0,0.0,1,1
2021,Uche Nwosu,Shell,0,0.0,0.0,1,1
2021,Shell,Ken Nnamani,0,0.0,0.0,1,1
2021,Nsima Ekere,Chevron,0,0.0,0.0,1,1
2021,Shell,Electoral Commission,0,0.0,0.0,1,0
2021,Governor Forum,Exxon,0,0.0,0.0,1,0
2021,Pope Francis,Exxon,0,0.0,0.0,1,1
2021,Sani Usman,Exxon,0,0.0,0.0,1,1
2021,Lafiya Dole,Exxon,0,0.0,0.0,1,1
2021,Exxon,Abdulsalami Abubakar,0,0.0,0.0,1,1
2021,Peter Odili,Chevron,0,0.0,0.0,1,1
2021,Peter Odili,Exxon,0,0.0,0.0,1,1
2021,Exxon,Department Of State Services,0,0.0,0.0,1,0
2021,Shell,Nigel Farage,0,0.0,0.0,1,1
2021,Tony Anenih,Exxon,0,0.0,0.0,1,1
2021,National Security,Chevron,0,0.0,0.0,1,0
2021,Pope Francis,Chevron,0,0.0,0.0,1,1
2021,Shell,Pope Francis,0,0.0,0.0,1,1
2021,Exxon,Airports Authority Of Nigeria,0,0.0,0.0,1,0
2021,Skye Bank,Exxon,0,0.0,0.0,1,0
2021,Skye Bank,Chevron,0,0.0,0.0,1,0
2021,Exxon,Airtel,0,0.0,0.0,1,0
2021,Chevron,Airtel,0,0.0,0.0,1,0
2021,Shell,Labour Party,0,0.0,0.0,1,0
2021,Labour Party,Exxon,0,0.0,0.0,1,0
2021,Geoffrey Onyeama,Exxon,0,0.0,0.0,1,1
2021,Security Service,Chevron,0,0.0,0.0,1,0
2021,Shell,Nigeria Professional Football League,0,0.0,0.0,1,0
2021,Shell,Ahmed Makarfi,0,0.0,0.0,1,1
2021,Exxon,Babachir Lawal,0,0.0,0.0,1,1
2021,Shell,Musiliu Obanikoro,0,0.0,0.0,1,1
2021,Shell,Ebere Amaraizu,0,0.0,0.0,1,1
2021,Human Rights Watch,Chevron,0,0.0,0.0,1,0
2021,Samsung,Chevron,0,0.0,0.0,1,0
2021,Kemi Adeosun,Exxon,0,0.0,0.0,1,1
2021,Sambo Dasuki,Exxon,0,0.0,0.0,1,1
2021,Exxon,Bukola Saraki,0,0.0,0.0,1,1
2021,Exxon,Ayodele Fayose,0,0.0,0.0,1,1
2021,Exxon,Dino Melaye,0,0.0,0.0,1,1
2021,Rochas Okorocha,Exxon,0,0.0,0.0,1,1
2021,Seriake Dickson,Exxon,0,0.0,0.0,1,1
2021,Chevron,Catholic Church,0,0.0,0.0,1,0
2021,Department Of State Security,Chevron,0,0.0,0.0,1,0
2021,Laolu Akande,Chevron,0,0.0,0.0,1,1
2021,Shell,Ohaneze Ndigbo,0,0.0,0.0,1,1
2021,Shell,Paul Boroh,0,0.0,0.0,1,1
2021,Yakubu Dogara,Exxon,0,0.0,0.0,1,1
2021,Donald Duke,Chevron,0,0.0,0.0,1,1
2021,Nsima Ekere,Exxon,0,0.0,0.0,1,1
2021,Shell,College Of Education,0,0.0,0.0,1,0
2021,Shell,Nnia Nwodo,0,0.0,0.0,1,1
2021,Nnia Nwodo,Exxon,0,0.0,0.0,1,1
2021,Etisalat,Chevron,0,0.0,0.0,1,0
2021,Skye Bank,Shell,0,0.0,0.0,1,0
2021,Umaru Musa Yaradua,Chevron,0,0.0,0.0,1,1
2021,National Executive Council,Chevron,0,0.0,0.0,1,0
2021,Chevron,Angela Merkel,0,0.0,0.0,1,1
2021,Exxon,Abiola Ajimobi,0,0.0,0.0,1,1
2021,Ogbeni Rauf Aregbesola,Exxon,0,0.0,0.0,1,1
2021,Exxon,Dave Umahi,0,0.0,0.0,1,1
2021,Ibikunle Amosun,Exxon,0,0.0,0.0,1,1
2021,Okezie Ikpeazu,Exxon,0,0.0,0.0,1,1
2021,Henry Seriake Dickson,Exxon,0,0.0,0.0,1,1
2021,Shell,Jesus Christ,0,0.0,0.0,1,1
2021,Shell,Airtel,0,0.0,0.0,1,0
2021,Shell,Abdulmumin Jibrin,0,0.0,0.0,1,1
2021,Exxon,Divisional Police,0,0.0,0.0,1,0
2021,Oluwaseun Osewa,Chevron,0,0.0,0.0,1,1
2021,Dino Melaye,Chevron,0,0.0,0.0,1,1
2021,Nigerian Electricity Regulatory Commission,Exxon,0,0.0,0.0,1,0
2021,Exxon,Boeing,0,0.0,0.0,1,0
2021,Toyota,Chevron,0,0.0,0.0,1,0
2021,Guinness,Exxon,0,0.0,0.0,1,0
2021,Task Force,Chevron,0,0.0,0.0,1,0
2021,Task Force,Exxon,0,0.0,0.0,1,0
2021,Exxon,Etisalat,0,0.0,0.0,1,0
2021,Oluwaseun Osewa,Exxon,0,0.0,0.0,1,1
2021,Theresa May,Exxon,0,0.0,0.0,1,1
2021,Xinhua,Chevron,0,0.0,0.0,1,0
2021,Femi Adesina,Exxon,0,0.0,0.0,1,1
2021,Shell,Champions League,0,0.0,0.0,1,0
2021,Obafemi Awolowo,Exxon,0,0.0,0.0,1,1
2021,Jacob Zuma,Exxon,0,0.0,0.0,1,1
2021,Shell,Chibuike Rotimi Amaechi,0,0.0,0.0,1,1
2021,Superintendent Of Police,Shell,0,0.0,0.0,1,0
2021,United Bank,Chevron,0,0.0,0.0,1,0
2021,First Bank,Chevron,0,0.0,0.0,1,0
2021,Shell,Reuben Abati,0,0.0,0.0,1,1
2021,Shell,Investigation Department,0,0.0,0.0,1,0
2021,Samsung,Exxon,0,0.0,0.0,1,0
2021,Security Council,Chevron,0,0.0,0.0,1,0
2021,Shell,Nsima Ekere,0,0.0,0.0,1,1
2021,James Ibori,Chevron,0,0.0,0.0,1,1
2021,Shell,Adama Barrow,0,0.0,0.0,1,1
2021,Yahya Jammeh,Shell,0,0.0,0.0,1,1
2021,Theresa May,Shell,0,0.0,0.0,1,1
2021,Chevron,Alexis Akwagyiram,0,0.0,0.0,1,1
2021,Shell,Caretaker Committee,0,0.0,0.0,1,0
2021,Shell,Alliance For Democracy,0,0.0,0.0,1,0
2021,Shell,Audu Ogbeh,0,0.0,0.0,1,1
2021,Shell,Olisa Metuh,0,0.0,0.0,1,1
2021,Shell,John Odigie-Oyegun,0,0.0,0.0,1,1
2021,Shell,Oluwaseun Osewa,0,0.0,0.0,1,1
2021,Isaac Adewole,Exxon,0,0.0,0.0,1,1
2021,Exxon,American Petroleum,0,0.0,0.0,1,0
2021,Exxon,Emirates,0,0.0,0.0,1,0
2021,Information Administration,Exxon,0,0.0,0.0,1,0
2021,Shell,American Petroleum,0,0.0,0.0,1,0
2021,Shell,Information Administration,0,0.0,0.0,1,0
2021,Chevron,American Petroleum,0,0.0,0.0,1,0
2021,Emirates,Chevron,0,0.0,0.0,1,0
2021,Information Administration,Chevron,0,0.0,0.0,1,0
2021,Exxon,Emmanuel Ibe Kachikwu,0,0.0,0.0,1,1
2021,Shell,Emmanuel Ibe Kachikwu,0,0.0,0.0,1,1
2021,Emmanuel Ibe Kachikwu,Chevron,0,0.0,0.0,1,1
2021,Shell,Progressives Grand Alliance,0,0.0,0.0,1,0
2021,Nnamdi Azikiwe International Airport,Chevron,0,0.0,0.0,1,0
2021,Progressives Grand Alliance,Chevron,0,0.0,0.0,1,0
2021,Chevron,Airports Authority Of Nigeria,0,0.0,0.0,1,0
2021,National Universities Commission,Chevron,0,0.0,0.0,1,0
2021,National Drug Law Enforcement Agency,Chevron,0,0.0,0.0,1,0
2021,Ministry Of Agriculture,Chevron,0,0.0,0.0,1,0
2021,Nigerian Electricity Regulatory Commission,Chevron,0,0.0,0.0,1,0
2021,Nigeria Football Federation,Chevron,0,0.0,0.0,1,0
2021,Progressive Congress,Chevron,0,0.0,0.0,1,0
2021,Chevron,Abiola Ajimobi,0,0.0,0.0,1,1
2021,Sambo Dasuki,Chevron,0,0.0,0.0,1,1
2021,Shell,Isaac Adewole,0,0.0,0.0,1,1
2021,Isaac Adewole,Chevron,0,0.0,0.0,1,1
2021,Shell,Ike Ekweremadu,0,0.0,0.0,1,1
2021,Ike Ekweremadu,Chevron,0,0.0,0.0,1,1
2021,Shell,Kashim Shettima,0,0.0,0.0,1,1
2021,Kashim Shettima,Chevron,0,0.0,0.0,1,1
2021,Dakuku Peterside,Chevron,0,0.0,0.0,1,1
2021,Yakubu Dogara,Chevron,0,0.0,0.0,1,1
2021,Seriake Dickson,Chevron,0,0.0,0.0,1,1
2021,Shell,Olusegun Mimiko,0,0.0,0.0,1,1
2021,Ejike Mbaka,Chevron,0,0.0,0.0,1,1
2021,Chevron,Ali Modu Sheriff,0,0.0,0.0,1,1
2021,Shell,Dayo Adeyeye,0,0.0,0.0,1,1
2021,Dayo Adeyeye,Chevron,0,0.0,0.0,1,1
2021,Shell,David Mark,0,0.0,0.0,1,1
2021,David Mark,Chevron,0,0.0,0.0,1,1
2021,Stephen Keshi,Shell,0,0.0,0.0,1,1
2021,Stephen Keshi,Chevron,0,0.0,0.0,1,1
2021,Chevron,Ayodele Fayose,0,0.0,0.0,1,1
2021,Femi Falana,Chevron,0,0.0,0.0,1,1
2021,Shell,Jimoh Ibrahim,0,0.0,0.0,1,1
2021,Jimoh Ibrahim,Chevron,0,0.0,0.0,1,1
2021,Shell,Ibrahim Idris,0,0.0,0.0,1,1
2021,Ibrahim Idris,Chevron,0,0.0,0.0,1,1
2021,Chibuike Amaechi,Chevron,0,0.0,0.0,1,1
2021,Yakubu Dogara,Shell,0,0.0,0.0,1,1
2021,Olisa Metuh,Chevron,0,0.0,0.0,1,1
2021,Electoral Commission,Chevron,0,0.0,0.0,1,0
2021,Chevron,Action Congress,0,0.0,0.0,1,0
2021,Governor Forum,Chevron,0,0.0,0.0,1,0
2021,Divisional Police,Chevron,0,0.0,0.0,1,0
2021,Superintendent Of Police,Chevron,0,0.0,0.0,1,0
2021,Investigation Department,Chevron,0,0.0,0.0,1,0
2021,Justice Okon Abang,Chevron,0,0.0,0.0,1,1
2021,Ohaneze Ndigbo,Chevron,0,0.0,0.0,1,1
2021,Dan Orbih,Chevron,0,0.0,0.0,1,1
2021,Chevron,Alex Ekwueme,0,0.0,0.0,1,1
2021,Shell,John Oyegun,0,0.0,0.0,1,1
2021,Musiliu Obanikoro,Chevron,0,0.0,0.0,1,1
2021,Dapo Abiodun,Chevron,0,0.0,0.0,1,1
2021,Chibuike Rotimi Amaechi,Chevron,0,0.0,0.0,1,1
2021,Festus Keyamo,Chevron,0,0.0,0.0,1,1
2021,Uche Nwosu,Chevron,0,0.0,0.0,1,1
2021,Reuben Abati,Chevron,0,0.0,0.0,1,1
2021,Osita Okechukwu,Chevron,0,0.0,0.0,1,1
2021,Chevron,Ahmed Makarfi,0,0.0,0.0,1,1
2021,Nigerian Air Force,Chevron,0,0.0,0.0,1,0
2021,Paul Boroh,Chevron,0,0.0,0.0,1,1
2021,Exxon,Attahiru Jega,0,0.0,0.0,1,1
2021,College Of Education,Chevron,0,0.0,0.0,1,0
